Employee ID,Department,Gender,Age,Job_Title,Hire_Date,Years_At_Company,Education_Level,Performance_Score,Monthly_Salary,Overtime_Hours,Training_Hours,Promotions,Employee_Satisfaction_Score,Resigned,Age Group,Salary Category,Performance Score
1116,Marketing,Male,55,Technician,17-Mar-22,2,Bachelor,1,3850,4,47,2,2.32,FALSE,50+,Below 6K,low
1117,HR,Female,26,Consultant,01-Mar-17,7,Bachelor,2,6600,17,20,1,3.75,FALSE,20-29,6K-6.9K,low
1118,Finance,Female,49,Developer,07-Oct-17,6,Bachelor,4,7000,19,97,0,3.51,FALSE,40-49,7K+,high
1119,Marketing,Male,49,Consultant,27-May-15,9,High School,5,8250,17,24,2,1.18,FALSE,40-49,7K+,high
1120,Legal,Female,34,Specialist,28-May-16,8,Bachelor,5,6750,14,6,1,3.62,FALSE,30-39,6K-6.9K,high
1121,Legal,Female,54,Manager,10-Oct-21,2,Bachelor,2,7200,18,43,2,3.46,FALSE,50+,7K+,low
1122,Operations,Female,51,Developer,14-Apr-21,3,High School,4,7000,26,35,0,2.49,FALSE,50+,7K+,high
1123,Operations,Male,31,Specialist,21-Oct-15,8,Bachelor,2,5400,13,37,1,2.97,FALSE,30-39,Below 6K,low
1124,Finance,Female,39,Consultant,23-May-15,9,High School,2,6600,8,87,2,1.24,FALSE,30-39,6K-6.9K,low
1125,Legal,Female,29,Consultant,01-Aug-23,1,Bachelor,5,8250,29,21,0,3.48,FALSE,20-29,7K+,high
1126,Operations,Female,49,Analyst,14-Dec-23,0,PhD,2,4800,6,77,0,3.31,FALSE,40-49,Below 6K,low
1127,IT,Male,31,Manager,12-Aug-15,9,High School,1,6600,14,11,2,2.63,FALSE,30-39,6K-6.9K,low
1128,Engineering,Male,47,Technician,19-Apr-21,3,High School,4,4900,19,96,0,4.61,FALSE,40-49,Below 6K,high
1129,Legal,Female,22,Consultant,22-Jun-21,3,Bachelor,3,7150,8,85,2,4.28,FALSE,20-29,7K+,medium
1130,Marketing,Female,32,Analyst,24-Jan-23,1,High School,1,4400,28,1,0,4.68,FALSE,30-39,Below 6K,low
1131,Customer Support,Female,59,Technician,29-Jun-22,2,High School,3,4550,5,16,1,4.34,FALSE,50+,Below 6K,medium
1132,Legal,Female,58,Engineer,25-Nov-23,0,Bachelor,2,7200,11,76,2,4.68,FALSE,50+,7K+,low
1133,Finance,Female,55,Developer,01-Jun-20,4,High School,5,7500,16,55,1,4.5,FALSE,50+,7K+,high
1134,Sales,Female,42,Developer,05-Mar-19,5,High School,3,6500,12,2,0,3.83,FALSE,40-49,6K-6.9K,medium
1135,Finance,Other,43,Engineer,19-Dec-23,0,Bachelor,5,9000,5,24,1,1.3,FALSE,40-49,7K+,high
1136,IT,Male,22,Specialist,02-Jan-21,3,High School,4,6300,6,85,2,1.16,FALSE,20-29,6K-6.9K,high
1137,Finance,Female,35,Technician,19-Sep-15,8,High School,2,4200,22,90,1,1.3,FALSE,30-39,Below 6K,low
1138,Sales,Male,49,Specialist,16-Nov-23,0,Bachelor,5,6750,3,34,0,3.87,FALSE,40-49,6K-6.9K,high
1139,Engineering,Female,59,Technician,11-Apr-21,3,High School,1,3850,3,11,2,1.23,FALSE,50+,Below 6K,low
1140,Sales,Male,47,Developer,14-Jan-15,9,Bachelor,2,6000,25,94,0,2.92,FALSE,40-49,6K-6.9K,low
1141,Operations,Other,41,Technician,29-Oct-17,6,High School,2,4200,9,77,2,2.47,FALSE,40-49,Below 6K,low
1142,Engineering,Male,29,Technician,20-Mar-20,4,Bachelor,1,3850,13,96,2,2.48,FALSE,20-29,Below 6K,low
1143,Marketing,Female,25,Analyst,18-Sep-15,8,Bachelor,2,4800,12,45,0,2.15,TRUE,20-29,Below 6K,low
1144,Customer Support,Male,43,Manager,31-Jan-23,1,High School,5,9000,17,67,0,2.44,FALSE,40-49,7K+,high
1145,Engineering,Female,33,Engineer,08-Nov-17,6,Bachelor,4,8400,23,42,2,2.83,FALSE,30-39,7K+,high
1146,Finance,Male,25,Developer,21-Sep-18,5,High School,1,5500,20,71,2,1.36,FALSE,20-29,Below 6K,low
1147,Finance,Female,58,Manager,30-Aug-16,8,Bachelor,5,9000,15,27,1,2.21,FALSE,50+,7K+,high
1148,IT,Male,41,Developer,20-Jan-17,7,Bachelor,2,6000,14,9,1,1.67,FALSE,40-49,6K-6.9K,low
1149,Marketing,Male,38,Analyst,25-Jan-20,4,PhD,1,4400,26,63,1,3.87,FALSE,30-39,Below 6K,low
1150,Sales,Male,25,Technician,11-May-23,1,High School,2,4200,28,28,0,1.53,FALSE,20-29,Below 6K,low
1151,Marketing,Male,25,Analyst,07-Feb-15,9,Bachelor,2,4800,23,2,1,3.93,FALSE,20-29,Below 6K,low
1152,Engineering,Female,47,Specialist,23-Nov-16,7,High School,2,5400,7,52,1,2.13,TRUE,40-49,Below 6K,low
1153,Legal,Female,38,Technician,05-Apr-21,3,High School,1,3850,19,15,1,2.66,FALSE,30-39,Below 6K,low
1154,Sales,Female,39,Analyst,03-Jan-23,1,High School,2,4800,14,45,0,4.21,TRUE,30-39,Below 6K,low
1155,Engineering,Male,30,Manager,03-Nov-21,2,Master,4,8400,15,88,2,4.27,FALSE,30-39,7K+,high
1156,Engineering,Male,52,Consultant,30-Jul-15,9,Master,3,7150,17,75,1,2.58,FALSE,50+,7K+,medium
1157,Marketing,Male,56,Technician,26-Sep-20,3,High School,4,4900,3,88,2,2.23,FALSE,50+,Below 6K,high
1158,IT,Male,47,Specialist,09-Nov-15,8,Master,2,5400,20,85,1,4.45,FALSE,40-49,Below 6K,low
1159,Legal,Male,24,Engineer,20-Jan-15,9,High School,4,8400,26,33,0,4.09,FALSE,20-29,7K+,high
1160,IT,Female,59,Analyst,24-May-24,0,High School,1,4400,2,73,1,4.11,FALSE,50+,Below 6K,low
1161,IT,Female,30,Specialist,12-Jul-22,2,High School,1,4950,3,63,2,1.8,FALSE,30-39,Below 6K,low
1162,Finance,Male,56,Consultant,17-Feb-16,8,PhD,3,7150,23,77,0,2.14,FALSE,50+,7K+,medium
1163,Legal,Male,43,Engineer,25-Dec-18,5,Bachelor,4,8400,23,74,0,1.33,FALSE,40-49,7K+,high
1164,Operations,Male,51,Specialist,07-Dec-21,2,High School,5,6750,25,58,1,3.49,FALSE,50+,6K-6.9K,high
1165,Finance,Female,50,Developer,28-Aug-22,2,Bachelor,5,7500,10,70,1,3.38,FALSE,50+,7K+,high
1166,Sales,Female,54,Developer,30-Jul-20,4,High School,3,6500,7,3,2,3.4,FALSE,50+,6K-6.9K,medium
1167,Legal,Female,46,Developer,12-Oct-14,9,High School,2,6000,7,89,2,3.97,FALSE,40-49,6K-6.9K,low
1168,Operations,Female,23,Manager,27-Sep-16,7,Bachelor,5,9000,6,74,1,3.19,FALSE,20-29,7K+,high
1169,Sales,Male,25,Specialist,22-Nov-17,6,Bachelor,2,5400,4,98,2,2.63,FALSE,20-29,Below 6K,low
1170,Operations,Female,59,Specialist,21-Jan-16,8,Bachelor,3,5850,5,1,0,4.91,TRUE,50+,Below 6K,medium
1171,Operations,Male,50,Engineer,15-Feb-24,0,Master,3,7800,14,94,2,2.24,FALSE,50+,7K+,medium
1172,Operations,Male,31,Developer,21-Feb-17,7,Bachelor,4,7000,7,84,2,3.11,FALSE,30-39,7K+,high
1173,Marketing,Female,39,Technician,18-Apr-17,7,Bachelor,5,5250,9,44,1,1.99,TRUE,30-39,Below 6K,high
1174,IT,Other,40,Engineer,25-Oct-14,9,Bachelor,5,9000,10,69,1,4.08,FALSE,40-49,7K+,high
1175,Sales,Male,35,Specialist,11-Dec-17,6,PhD,4,6300,8,58,0,1.26,FALSE,30-39,6K-6.9K,high
1176,Operations,Female,25,Engineer,02-Mar-23,1,Master,4,8400,9,28,1,3.49,FALSE,20-29,7K+,high
1177,Engineering,Female,34,Technician,09-Nov-20,3,PhD,3,4550,12,38,0,4.2,FALSE,30-39,Below 6K,medium
1178,Engineering,Female,43,Analyst,31-Mar-22,2,High School,2,4800,1,21,1,4.29,TRUE,40-49,Below 6K,low
1179,Finance,Female,58,Technician,01-Jul-15,9,Bachelor,5,5250,22,14,1,3.31,FALSE,50+,Below 6K,high
1180,Legal,Male,59,Engineer,16-Feb-17,7,Bachelor,3,7800,4,7,1,3.8,FALSE,50+,7K+,medium
1181,Sales,Male,33,Technician,11-Mar-16,8,Bachelor,3,4550,8,76,2,4.88,FALSE,30-39,Below 6K,medium
1182,Legal,Male,35,Analyst,05-Jul-15,9,High School,4,5600,11,58,2,1.57,FALSE,30-39,Below 6K,high
1183,HR,Male,54,Specialist,07-Apr-15,9,Bachelor,2,5400,10,91,1,4,FALSE,50+,Below 6K,low
1184,Engineering,Male,32,Manager,21-Jan-19,5,High School,1,6600,1,90,1,3.55,FALSE,30-39,6K-6.9K,low
1185,Marketing,Female,46,Specialist,08-Jun-22,2,High School,2,5400,24,45,2,1.66,FALSE,40-49,Below 6K,low
1186,IT,Male,33,Manager,30-May-20,4,PhD,3,7800,7,74,2,4.21,FALSE,30-39,7K+,medium
1187,IT,Female,23,Specialist,07-Jan-18,6,Bachelor,5,6750,2,15,2,3.64,FALSE,20-29,6K-6.9K,high
1188,Finance,Male,59,Developer,23-Dec-23,0,Bachelor,3,6500,4,6,0,3.72,FALSE,50+,6K-6.9K,medium
1189,Operations,Female,31,Developer,28-Apr-22,2,High School,2,6000,1,93,1,2.88,TRUE,30-39,6K-6.9K,low
1190,Marketing,Other,43,Engineer,09-Feb-17,7,Bachelor,5,9000,19,28,2,1.12,FALSE,40-49,7K+,high
1191,HR,Female,32,Developer,08-Jan-24,0,Bachelor,5,7500,2,73,2,1.16,FALSE,30-39,7K+,high
1192,Finance,Male,36,Developer,05-Oct-16,7,Bachelor,4,7000,7,19,0,2.23,FALSE,30-39,7K+,high
1193,HR,Male,36,Analyst,26-Dec-19,4,Master,5,6000,9,7,1,2.1,FALSE,30-39,6K-6.9K,high
1194,HR,Male,25,Developer,31-Mar-21,3,Master,4,7000,18,58,0,4.6,FALSE,20-29,7K+,high
1195,Customer Support,Female,52,Analyst,27-Dec-22,1,High School,4,5600,14,69,0,4.13,FALSE,50+,Below 6K,high
1196,Marketing,Male,40,Consultant,16-Aug-17,7,High School,3,7150,13,98,1,3.3,FALSE,40-49,7K+,medium
1197,Operations,Male,48,Engineer,28-Nov-16,7,Bachelor,2,7200,23,55,0,2.54,FALSE,40-49,7K+,low
1198,Customer Support,Male,54,Consultant,04-Apr-16,8,Bachelor,1,6050,27,6,2,3.65,FALSE,50+,6K-6.9K,low
1199,HR,Male,43,Manager,17-Oct-15,8,High School,3,7800,29,37,0,3.39,FALSE,40-49,7K+,medium
1200,HR,Male,30,Engineer,04-Apr-16,8,PhD,1,6600,20,66,2,3.37,FALSE,30-39,6K-6.9K,low
1201,Customer Support,Female,52,Consultant,01-Apr-17,7,Master,5,8250,14,15,2,1.26,FALSE,50+,7K+,high
1202,Engineering,Female,32,Engineer,25-Feb-23,1,High School,4,8400,22,39,0,2.03,FALSE,30-39,7K+,high
1203,Sales,Male,45,Specialist,02-Jun-21,3,Bachelor,1,4950,0,13,0,3.77,FALSE,40-49,Below 6K,low
1204,Legal,Female,35,Manager,01-Nov-17,6,High School,2,7200,11,3,0,2.21,TRUE,30-39,7K+,low
1205,Sales,Male,56,Manager,03-Jan-16,8,Bachelor,2,7200,14,71,2,4.74,FALSE,50+,7K+,low
1206,Operations,Male,29,Consultant,02-Jun-23,1,High School,5,8250,6,8,2,2.46,FALSE,20-29,7K+,high
1207,Marketing,Male,50,Analyst,01-Nov-19,4,High School,4,5600,28,55,1,1.79,FALSE,50+,Below 6K,high
1208,Legal,Male,43,Manager,07-May-21,3,High School,5,9000,1,81,1,4.39,FALSE,40-49,7K+,high
1209,Marketing,Male,26,Analyst,20-Sep-21,2,High School,4,5600,22,35,0,1.34,FALSE,20-29,Below 6K,high
1210,Operations,Other,52,Engineer,06-Jun-24,0,Bachelor,4,8400,11,90,2,1.77,FALSE,50+,7K+,high
1211,Customer Support,Female,44,Analyst,31-May-21,3,Bachelor,2,4800,18,24,1,3.44,FALSE,40-49,Below 6K,low
1212,Finance,Male,26,Technician,01-Jun-23,1,Bachelor,2,4200,11,66,2,3.95,FALSE,20-29,Below 6K,low
1213,Marketing,Male,58,Consultant,24-Feb-20,4,Bachelor,5,8250,12,34,0,2.54,FALSE,50+,7K+,high
1214,HR,Female,57,Specialist,26-Jun-18,6,Bachelor,2,5400,26,44,1,4.02,FALSE,50+,Below 6K,low
1215,IT,Male,22,Consultant,02-Aug-16,8,Bachelor,1,6050,22,76,0,1.34,FALSE,20-29,6K-6.9K,low
1216,HR,Female,34,Engineer,09-Apr-18,6,PhD,4,8400,1,77,2,2.62,FALSE,30-39,7K+,high
1217,Legal,Other,57,Manager,13-Mar-17,7,Bachelor,1,6600,22,37,1,3.24,FALSE,50+,6K-6.9K,low
1218,Marketing,Female,55,Technician,03-Nov-18,5,Bachelor,3,4550,17,80,2,4.6,FALSE,50+,Below 6K,medium
1219,Finance,Male,57,Technician,27-Feb-16,8,Bachelor,4,4900,16,20,2,4.37,FALSE,50+,Below 6K,high
1220,Engineering,Female,34,Engineer,03-Feb-17,7,Master,2,7200,13,55,2,4.09,FALSE,30-39,7K+,low
1221,Legal,Female,49,Specialist,22-May-20,4,Bachelor,2,5400,13,77,1,1.96,FALSE,40-49,Below 6K,low
1222,Operations,Female,46,Technician,12-Jun-16,8,Bachelor,3,4550,12,4,0,4.66,FALSE,40-49,Below 6K,medium
1223,Finance,Other,59,Technician,22-Feb-24,0,High School,5,5250,10,37,2,3.57,FALSE,50+,Below 6K,high
1224,Marketing,Female,29,Specialist,25-Nov-15,8,Bachelor,2,5400,4,54,1,4.99,FALSE,20-29,Below 6K,low
1225,Sales,Male,39,Consultant,22-Mar-21,3,High School,3,7150,13,17,2,4.09,FALSE,30-39,7K+,medium
1226,IT,Male,36,Developer,14-Mar-17,7,PhD,1,5500,12,78,2,2.5,FALSE,30-39,Below 6K,low
1227,Marketing,Female,35,Consultant,15-Nov-18,5,High School,3,7150,27,58,1,2.6,FALSE,30-39,7K+,medium
1228,Legal,Male,32,Developer,05-Jun-21,3,Master,2,6000,15,60,0,2.03,FALSE,30-39,6K-6.9K,low
1229,HR,Female,44,Engineer,12-May-17,7,High School,2,7200,4,53,0,1.7,TRUE,40-49,7K+,low
1230,Customer Support,Male,38,Consultant,15-Jun-19,5,Bachelor,5,8250,28,6,1,1.86,FALSE,30-39,7K+,high
1231,Operations,Male,22,Consultant,30-Jun-23,1,Bachelor,1,6050,0,53,1,3.02,FALSE,20-29,6K-6.9K,low
1232,Engineering,Female,44,Technician,25-Feb-22,2,Bachelor,2,4200,18,94,0,2.99,FALSE,40-49,Below 6K,low
1233,Marketing,Female,35,Analyst,16-May-18,6,Bachelor,5,6000,7,67,1,4.55,TRUE,30-39,6K-6.9K,high
1234,Marketing,Male,30,Developer,12-Apr-15,9,High School,4,7000,23,64,2,4.99,TRUE,30-39,7K+,high
1235,Operations,Male,43,Technician,22-Apr-22,2,Bachelor,2,4200,4,34,1,3.51,FALSE,40-49,Below 6K,low
1236,HR,Female,25,Consultant,31-Jan-23,1,Bachelor,4,7700,10,50,2,2.35,FALSE,20-29,7K+,high
1237,Engineering,Male,41,Analyst,02-Jun-24,0,Bachelor,3,5200,12,77,2,2.01,FALSE,40-49,Below 6K,medium
1238,Engineering,Female,38,Consultant,20-Jul-21,3,High School,5,8250,26,54,2,1.7,FALSE,30-39,7K+,high
1239,Legal,Female,59,Developer,27-Oct-14,9,High School,5,7500,1,26,2,1.51,FALSE,50+,7K+,high
1240,Marketing,Male,32,Manager,04-Mar-22,2,Bachelor,1,6600,20,77,0,3.52,TRUE,30-39,6K-6.9K,low
1241,Customer Support,Male,30,Specialist,10-Oct-21,2,Bachelor,4,6300,19,4,2,1.78,FALSE,30-39,6K-6.9K,high
1242,Customer Support,Female,24,Engineer,13-Mar-22,2,Master,2,7200,25,14,1,1.44,FALSE,20-29,7K+,low
1243,HR,Male,31,Specialist,20-Jan-22,2,Bachelor,4,6300,10,0,0,3.85,FALSE,30-39,6K-6.9K,high
1244,Sales,Other,51,Technician,06-Jan-16,8,Bachelor,5,5250,18,83,1,3.2,FALSE,50+,Below 6K,high
1245,Operations,Female,35,Engineer,12-Oct-22,1,High School,5,9000,23,64,1,1.01,FALSE,30-39,7K+,high
1246,HR,Female,34,Specialist,12-May-16,8,Bachelor,2,5400,21,90,0,3.18,FALSE,30-39,Below 6K,low
1247,Customer Support,Male,27,Analyst,23-May-24,0,Bachelor,1,4400,21,76,1,4.91,FALSE,20-29,Below 6K,low
1248,Legal,Male,49,Manager,05-Oct-14,9,Master,3,7800,12,61,0,3.51,FALSE,40-49,7K+,medium
1249,Engineering,Female,55,Developer,23-Apr-22,2,Bachelor,4,7000,23,65,2,1.12,FALSE,50+,7K+,high
1250,Finance,Female,24,Manager,11-Jan-16,8,Master,2,7200,11,26,1,3.32,FALSE,20-29,7K+,low
1251,Marketing,Male,57,Engineer,22-Jul-20,4,Bachelor,3,7800,27,34,2,2.67,FALSE,50+,7K+,medium
1252,Legal,Male,25,Technician,10-May-18,6,Master,2,4200,5,91,0,3.86,FALSE,20-29,Below 6K,low
1253,Legal,Male,59,Specialist,29-Jul-21,3,Bachelor,3,5850,12,72,2,1.15,FALSE,50+,Below 6K,medium
1254,Operations,Female,34,Developer,15-Jul-15,9,Bachelor,1,5500,12,68,2,1.76,FALSE,30-39,Below 6K,low
1255,Legal,Male,53,Analyst,15-May-15,9,Master,1,4400,5,33,1,3.03,FALSE,50+,Below 6K,low
1256,Engineering,Male,24,Technician,08-Mar-15,9,High School,2,4200,22,31,1,1.26,FALSE,20-29,Below 6K,low
1257,Legal,Female,41,Specialist,23-Jan-18,6,Bachelor,4,6300,29,61,1,1.38,FALSE,40-49,6K-6.9K,high
1258,Finance,Male,28,Developer,15-Aug-19,5,Bachelor,3,6500,14,66,2,3.24,FALSE,20-29,6K-6.9K,medium
1259,Engineering,Female,48,Manager,11-Apr-24,0,Bachelor,3,7800,20,56,0,4.68,FALSE,40-49,7K+,medium
1260,Legal,Male,43,Developer,16-Dec-17,6,High School,5,7500,14,69,2,3.84,FALSE,40-49,7K+,high
1261,Sales,Female,51,Developer,02-Dec-23,0,Bachelor,1,5500,20,37,2,2.45,FALSE,50+,Below 6K,low
1262,Customer Support,Male,46,Manager,16-Feb-19,5,High School,4,8400,11,57,0,2.49,FALSE,40-49,7K+,high
1263,Marketing,Male,24,Developer,17-Jan-17,7,Bachelor,3,6500,20,52,0,2.6,FALSE,20-29,6K-6.9K,medium
1264,Engineering,Male,31,Consultant,20-Aug-17,7,Master,4,7700,22,51,0,1.75,FALSE,30-39,7K+,high
1265,Marketing,Male,47,Consultant,24-Sep-17,6,High School,5,8250,0,90,2,2.14,FALSE,40-49,7K+,high
1266,Marketing,Male,48,Technician,24-Mar-22,2,Master,1,3850,19,16,0,1.85,FALSE,40-49,Below 6K,low
1267,Marketing,Male,50,Consultant,10-Mar-20,4,Master,4,7700,26,87,1,2.48,FALSE,50+,7K+,high
1268,Finance,Female,51,Developer,26-Dec-15,8,High School,2,6000,27,45,1,3.38,FALSE,50+,6K-6.9K,low
1269,HR,Female,38,Developer,07-Aug-16,8,Bachelor,3,6500,19,29,0,2.18,FALSE,30-39,6K-6.9K,medium
1270,HR,Female,43,Analyst,25-Jan-17,7,Master,1,4400,26,61,2,1.84,FALSE,40-49,Below 6K,low
1271,Operations,Female,58,Consultant,20-May-18,6,Bachelor,4,7700,2,62,2,2.58,FALSE,50+,7K+,high
1272,Sales,Female,39,Specialist,06-Apr-16,8,High School,4,6300,21,95,2,1.34,FALSE,30-39,6K-6.9K,high
1273,Customer Support,Other,34,Specialist,01-Jul-18,6,PhD,5,6750,14,27,0,2.44,FALSE,30-39,6K-6.9K,high
1274,Operations,Female,54,Manager,08-Dec-22,1,High School,2,7200,27,79,0,3.7,FALSE,50+,7K+,low
1275,Sales,Male,42,Specialist,05-Mar-17,7,Bachelor,2,5400,0,57,2,1.69,FALSE,40-49,Below 6K,low
1276,Sales,Male,56,Engineer,08-Jun-20,4,High School,4,8400,12,59,1,4.77,FALSE,50+,7K+,high
1277,Customer Support,Other,26,Consultant,14-Oct-18,5,Bachelor,2,6600,21,34,2,3.46,FALSE,20-29,6K-6.9K,low
1278,IT,Male,31,Engineer,01-Apr-24,0,High School,3,7800,28,16,2,1.64,FALSE,30-39,7K+,medium
1279,HR,Female,46,Manager,15-Apr-19,5,Bachelor,1,6600,20,7,2,3.75,FALSE,40-49,6K-6.9K,low
1280,Operations,Male,43,Engineer,15-Dec-16,7,Master,4,8400,18,4,1,4.46,FALSE,40-49,7K+,high
1281,Finance,Male,37,Manager,12-Jun-17,7,Master,5,9000,2,92,2,1.37,FALSE,30-39,7K+,high
1282,Customer Support,Male,31,Engineer,08-Sep-17,6,High School,1,6600,4,2,0,2.4,FALSE,30-39,6K-6.9K,low
1283,HR,Male,29,Consultant,08-May-15,9,High School,3,7150,27,28,1,1.75,FALSE,20-29,7K+,medium
1284,Customer Support,Female,23,Developer,01-Nov-20,3,Bachelor,3,6500,2,17,0,1.95,FALSE,20-29,6K-6.9K,medium
1285,Customer Support,Male,60,Engineer,26-Aug-19,5,Bachelor,1,6600,8,49,0,4.04,FALSE,50+,6K-6.9K,low
1286,Sales,Male,29,Specialist,15-Dec-23,0,Bachelor,3,5850,28,38,1,3.59,FALSE,20-29,Below 6K,medium
1287,Sales,Female,30,Technician,07-Mar-15,9,High School,3,4550,26,30,0,1.6,TRUE,30-39,Below 6K,medium
1288,Operations,Male,41,Manager,28-Oct-22,1,Master,2,7200,20,2,0,1.89,FALSE,40-49,7K+,low
1289,IT,Female,23,Manager,12-Nov-17,6,Bachelor,5,9000,20,69,2,1.88,FALSE,20-29,7K+,high
1290,HR,Female,41,Analyst,27-Feb-21,3,High School,4,5600,29,40,1,1.37,FALSE,40-49,Below 6K,high
1291,HR,Male,26,Engineer,16-Sep-17,6,Bachelor,1,6600,22,56,2,3.31,FALSE,20-29,6K-6.9K,low
1292,Marketing,Male,48,Analyst,06-Oct-16,7,High School,3,5200,3,36,2,2.31,TRUE,40-49,Below 6K,medium
1293,Engineering,Other,24,Consultant,04-Jul-17,7,Bachelor,3,7150,9,42,1,2.9,FALSE,20-29,7K+,medium
1294,Finance,Male,44,Engineer,06-Jun-23,1,High School,3,7800,13,63,2,4.2,TRUE,40-49,7K+,medium
1295,Engineering,Male,45,Engineer,19-Aug-23,1,Master,1,6600,25,89,1,3.44,FALSE,40-49,6K-6.9K,low
1296,HR,Female,55,Engineer,01-Dec-19,4,High School,2,7200,2,2,2,3.75,TRUE,50+,7K+,low
1297,IT,Male,34,Consultant,29-May-19,5,High School,4,7700,20,6,0,3.82,FALSE,30-39,7K+,high
1298,Engineering,Female,44,Consultant,07-Aug-18,6,Bachelor,4,7700,20,11,2,2.02,FALSE,40-49,7K+,high
1299,Sales,Male,48,Consultant,08-Mar-22,2,Bachelor,4,7700,13,30,1,2.09,FALSE,40-49,7K+,high
1300,HR,Other,33,Technician,01-Dec-17,6,Bachelor,1,3850,21,82,1,4,FALSE,30-39,Below 6K,low
1301,HR,Female,33,Developer,04-Jul-16,8,Bachelor,4,7000,22,93,1,2.83,FALSE,30-39,7K+,high
1302,Legal,Male,58,Developer,04-Sep-20,4,High School,5,7500,21,30,2,3.6,FALSE,50+,7K+,high
1303,Operations,Male,33,Engineer,29-Oct-18,5,Bachelor,2,7200,12,65,0,1.25,FALSE,30-39,7K+,low
1304,IT,Female,32,Specialist,01-Apr-15,9,Bachelor,4,6300,12,56,1,4.59,FALSE,30-39,6K-6.9K,high
1305,Legal,Male,34,Consultant,18-Sep-17,6,High School,5,8250,11,27,0,1.22,FALSE,30-39,7K+,high
1306,Finance,Male,43,Analyst,06-Sep-23,0,High School,2,4800,18,65,2,4.74,FALSE,40-49,Below 6K,low
1307,Sales,Female,31,Manager,17-Apr-22,2,Bachelor,1,6600,24,97,2,3.05,FALSE,30-39,6K-6.9K,low
1308,HR,Male,35,Technician,02-Jan-23,1,Bachelor,4,4900,27,38,0,2.05,FALSE,30-39,Below 6K,high
1309,IT,Female,29,Specialist,12-Jan-24,0,Master,5,6750,24,50,0,4.01,FALSE,20-29,6K-6.9K,high
1310,Finance,Female,23,Manager,30-May-23,1,Bachelor,4,8400,21,19,1,3.16,FALSE,20-29,7K+,high
1311,Finance,Female,59,Specialist,10-Oct-20,3,PhD,4,6300,6,66,0,3.98,FALSE,50+,6K-6.9K,high
1312,IT,Male,39,Consultant,16-Feb-17,7,Bachelor,2,6600,15,86,1,2.04,FALSE,30-39,6K-6.9K,low
1313,Customer Support,Male,47,Specialist,31-Oct-23,0,PhD,3,5850,5,37,1,3.92,FALSE,40-49,Below 6K,medium
1314,IT,Male,41,Manager,29-Apr-18,6,Bachelor,5,9000,15,42,2,1.95,FALSE,40-49,7K+,high
1315,IT,Female,42,Analyst,05-Aug-20,4,Master,2,4800,15,61,2,4.93,FALSE,40-49,Below 6K,low
1316,Engineering,Female,22,Technician,26-Apr-21,3,High School,2,4200,4,4,1,3.33,TRUE,20-29,Below 6K,low
1317,Finance,Female,27,Specialist,05-Aug-21,3,Bachelor,5,6750,19,54,0,1.54,FALSE,20-29,6K-6.9K,high
1318,Finance,Male,58,Developer,12-May-21,3,Bachelor,2,6000,21,38,1,2.07,FALSE,50+,6K-6.9K,low
1319,Customer Support,Other,24,Developer,01-Aug-22,2,Master,2,6000,4,76,1,1.68,FALSE,20-29,6K-6.9K,low
1320,HR,Female,34,Specialist,04-Aug-18,6,High School,2,5400,5,12,1,3.19,FALSE,30-39,Below 6K,low
1321,IT,Male,39,Engineer,23-Oct-17,6,Master,3,7800,21,25,2,2.5,FALSE,30-39,7K+,medium
1322,Customer Support,Female,29,Developer,04-Apr-19,5,High School,1,5500,2,8,2,1.11,FALSE,20-29,Below 6K,low
1323,HR,Male,42,Consultant,11-Nov-15,8,High School,5,8250,22,6,0,4.53,FALSE,40-49,7K+,high
1324,IT,Male,46,Engineer,28-May-22,2,Bachelor,2,7200,26,48,1,4.62,FALSE,40-49,7K+,low
1325,Sales,Male,28,Analyst,08-Jun-24,0,High School,5,6000,26,13,1,2.06,FALSE,20-29,6K-6.9K,high
1326,Legal,Female,37,Developer,23-Jun-21,3,Master,2,6000,2,27,0,2.61,FALSE,30-39,6K-6.9K,low
1327,Sales,Male,54,Consultant,15-Feb-16,8,Bachelor,1,6050,2,2,0,1.02,FALSE,50+,6K-6.9K,low
1328,Legal,Male,58,Specialist,10-Dec-22,1,Bachelor,1,4950,21,81,2,1.38,TRUE,50+,Below 6K,low
1329,Sales,Female,35,Technician,14-May-20,4,High School,2,4200,12,92,2,3.01,FALSE,30-39,Below 6K,low
1330,Operations,Male,39,Consultant,27-Mar-18,6,High School,1,6050,1,78,2,1.95,FALSE,30-39,6K-6.9K,low
1331,Legal,Female,52,Consultant,10-May-20,4,Bachelor,5,8250,7,39,0,1.78,FALSE,50+,7K+,high
1332,Finance,Male,45,Engineer,06-Jun-15,9,Bachelor,1,6600,29,49,1,3.18,FALSE,40-49,6K-6.9K,low
1333,HR,Male,32,Analyst,11-Sep-15,8,High School,2,4800,4,76,2,3.75,FALSE,30-39,Below 6K,low
1334,IT,Female,44,Consultant,14-Aug-21,3,Master,5,8250,0,75,2,4.53,FALSE,40-49,7K+,high
1335,Marketing,Male,25,Developer,14-Dec-15,8,Bachelor,5,7500,20,61,2,1.98,FALSE,20-29,7K+,high
1336,Marketing,Female,56,Manager,04-Oct-20,3,High School,4,8400,22,40,0,1.13,FALSE,50+,7K+,high
